date,garmin_ride_count,garmin_total_distance_m,garmin_total_timer_time_s,garmin_avg_speed_mps,garmin_max_speed_mps,garmin_avg_power_w,garmin_max_power_w,garmin_avg_heart_rate_bpm,garmin_max_heart_rate_bpm,garmin_total_ascent_m,garmin_total_descent_m,garmin_total_tss,garmin_total_work_j,garmin_threshold_power_w,garmin_intensity_factor_mean,garmin_total_training_effect,garmin_total_anaerobic_training_effect,active_energy_burned_sum,activity_summary_active_energy_burned,activity_summary_active_energy_burned_goal,activity_summary_apple_exercise_time,activity_summary_apple_exercise_time_goal,activity_summary_apple_stand_hours,activity_summary_apple_stand_hours_goal,apple_workout_count,apple_workout_duration_seconds,apple_workout_total_distance,apple_workout_total_energy_burned,basal_energy_burned_sum,body_fat_percentage_latest,body_mass_latest,distance_walking_running_sum,exercise_time_sum,flights_climbed_sum,heart_rate_avg,heart_rate_count,heart_rate_max,heart_rate_min,heart_rate_sum,hrv_sdnn_avg,hrv_sdnn_count,hrv_sdnn_max,hrv_sdnn_min,hrv_sdnn_sum,oxygen_saturation_avg,oxygen_saturation_count,oxygen_saturation_max,oxygen_saturation_min,oxygen_saturation_sum,respiratory_rate_avg,respiratory_rate_count,respiratory_rate_max,respiratory_rate_min,respiratory_rate_sum,resting_heart_rate_avg,resting_heart_rate_count,resting_heart_rate_max,resting_heart_rate_min,resting_heart_rate_sum,sleep_asleep_core_seconds,sleep_asleep_deep_seconds,sleep_asleep_rem_seconds,sleep_asleep_seconds,sleep_awake_seconds,sleep_in_bed_seconds,step_count_sum,vo2_max_avg,vo2_max_count,vo2_max_max,vo2_max_min,vo2_max_sum,walking_heart_rate_average_avg,walking_heart_rate_average_count,walking_heart_rate_average_max,walking_heart_rate_average_min,walking_heart_rate_average_sum,garmin_total_timer_hours,sleep_asleep_hours,sleep_in_bed_hours,garmin_total_tss_prev_day,garmin_total_tss_7d,garmin_total_timer_hours_prev_day,garmin_total_timer_hours_7d,sleep_asleep_hours_7d_avg,sleep_asleep_hours_vs_7d,hrv_sdnn_avg_7d_avg,hrv_sdnn_avg_vs_7d,resting_heart_rate_avg_7d_avg,resting_heart_rate_avg_vs_7d
2025-12-06,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,675.0720000000003,675.605,1160.0,33.0,45.0,12.0,12.0,0,0.0,0.0,0.0,2152.4770000000085,,,5.1621768249999995,33.0,1.0,81.79620999999999,350.0,133.0,63.4685,28628.673499999997,31.383522368421048,76.0,95.9348,13.1663,2385.1476999999995,,,,,,,,,,,76.0,2.0,79.0,73.0,152.0,17937.0,1436.0,8968.0,28341.0,2512.0,0.0,11042.0,,,,,,106.5,1.0,106.5,106.5,106.5,0.0,7.8725,0.0,0.0,0.0,0.0,0.0,8.238888888888889,-0.3663888888888893,29.92459873310109,1.4589236353199588,78.14285714285714,-2.142857142857139
2025-12-07,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,384.01300000000015,21.5286,1160.0,0.0,45.0,1.0,12.0,0,0.0,0.0,0.0,2015.5090000000027,,,5.190113762999999,19.0,9.0,76.26511820809247,346.0,118.0,63.0,26387.730899999995,39.67617910447762,67.0,149.062,14.894,2658.3040000000005,,,,,,,,,,,64.0,1.0,64.0,64.0,64.0,24455.0,2721.0,9899.0,37075.0,4126.0,956.0,11291.0,,,,,,,,,,,0.0,10.29861111111111,0.26555555555555554,0.0,0.0,0.0,0.0,9.363531746031745,0.9350793650793658,26.431325636796494,13.244853467681125,80.0,-16.0
2025-12-08,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,320.26099999999997,,,,,,,0,0.0,0.0,0.0,2047.0750000000007,,,2.4691191159999986,3.0,3.0,68.91217038461537,260.0,101.0,49.0,17917.164299999993,49.02222127659574,47.0,134.83,24.9152,2304.0444,,,,,,,,,,,,,,,,,,,0.0,10222.0,38750.0,5741.0,,,,,,,,,,,0.0,0.0,10.76388888888889,0.0,0.0,0.0,0.0,10.834761904761905,-10.834761904761905,26.9218973769966,22.100323899599136,78.42857142857143,
2025-12-09,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,316.5999999999999,,,,,,,0,0.0,0.0,0.0,2026.061000000006,,,1.9528546950000008,5.0,17.0,73.08162209631729,353.0,140.0,48.0,25797.812600000005,49.51949610389613,77.0,153.328,16.3942,3813.0012000000015,,,,,,,,,,,,,,,,21914.0,4067.0,9238.0,35219.0,20268.0,0.0,4489.0,,,,,,,,,,,0.0,9.783055555555556,0.0,0.0,0.0,0.0,0.0,8.887896825396826,0.8951587301587303,31.703808607999633,17.815687495896498,77.33333333333333,
2025-12-10,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,280.5719999999999,238.497,1160.0,5.0,45.0,12.0,12.0,0,0.0,0.0,0.0,1932.1680000000003,,,2.6574566479999997,7.0,3.0,84.2295935483871,186.0,110.0,69.8076,15666.7044,29.573604878048776,41.0,60.3383,16.8721,1212.5178,,,,,,13.40277777777778,36.0,15.5,11.5,482.5,71.0,1.0,71.0,71.0,71.0,10669.0,2659.0,3229.0,16557.0,2154.0,9928.0,6434.0,,,,,,,,,,,0.0,4.599166666666667,2.7577777777777777,0.0,0.0,0.0,0.0,9.356428571428571,-4.757261904761904,34.858735732912194,-5.285130854863418,76.8,-5.799999999999997
2025-12-11,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1278.0700000000002,1316.26,1160.0,113.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2235.082000000024,,,9.7990379126,109.0,8.0,87.58660310734463,354.0,130.0,55.0,31005.6575,33.83262608695652,23.0,102.681,12.0513,778.1504000000001,0.9766666666666666,6.0,0.99,0.96,5.859999999999999,13.420454545454543,44.0,15.5,11.0,590.5,61.0,1.0,61.0,61.0,61.0,15366.0,1405.0,7262.0,24033.0,2394.0,0.0,19300.0,,,,,,87.0,1.0,87.0,87.0,87.0,0.0,6.675833333333333,0.0,0.0,0.0,0.0,0.0,9.108214285714286,-2.432380952380953,35.17990236384224,-1.3472762768857152,75.8,-14.799999999999997
2025-12-12,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1134.3039999999985,1509.58,1160.0,123.0,45.0,14.0,12.0,0,0.0,0.0,0.0,1516.1569999999945,0.189261,190.59,10.363754522516,78.0,8.0,104.78470864197531,405.0,149.0,59.0,42437.807,36.98328333333333,12.0,86.1083,17.0488,443.7994,0.96,1.0,0.96,0.96,0.96,,,,,,79.0,1.0,79.0,79.0,79.0,,,,0.0,0.0,0.0,21113.0,,,,,,115.0,1.0,115.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.251071428571429,-7.251071428571429,37.216293880024,-0.23301054669066446,71.2,7.799999999999997
2025-12-13,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1387.694000000001,974.21,1160.0,95.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2045.123999999999,,,13.95776656800001,144.0,9.0,105.8137996287129,808.0,143.0,64.0,85497.55010000002,33.04791666666666,24.0,102.768,12.2522,793.1499999999999,0.9525,4.0,0.97,0.93,3.81,14.75,2.0,15.0,14.5,29.5,69.0,1.0,69.0,69.0,69.0,,,,0.0,0.0,0.0,27766.0,,,,,,110.0,1.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.604166666666667,-5.604166666666667,38.57013330738988,-5.522216640723222,70.2,-1.2000000000000028
2025-12-14,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,928.0230000000004,928.023,1160.0,200.0,45.0,13.0,12.0,1,7789.0,0.0,0.0,2085.7569999999864,,,11.787136297999991,200.0,,87.80041582733817,417.0,174.0,58.0,36612.77340000002,38.86531379310345,58.0,168.868,13.8344,2254.1882,0.9347619047619048,21.0,0.97,0.91,19.63,13.41095890410959,73.0,17.5,11.0,979.0,72.0,1.0,72.0,72.0,72.0,27777.0,4664.0,10193.0,42634.0,1496.0,0.0,25006.0,,,,,,,,,,,0.0,11.842777777777778,0.0,0.0,0.0,0.0,0.0,4.47952380952381,7.363253968253968,38.807903921424966,0.05740987167848033,68.8,3.200000000000003
2025-12-15,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,481.957,530.744,1160.0,22.0,45.0,13.0,12.0,0,0.0,0.0,0.0,1986.293999999999,,,5.559670208999997,21.0,7.0,72.50789297423889,427.0,136.0,52.0,30960.8703,45.48708142857142,70.0,158.509,21.6122,3184.0956999999994,0.9449999999999998,16.0,0.99,0.91,15.119999999999996,12.833333333333334,51.0,16.0,10.5,654.5,,,,,,14294.0,,8040.0,22334.0,1732.0,0.0,12521.0,,,,,,,,,,,0.0,6.203888888888889,0.0,0.0,0.0,0.0,0.0,4.700119047619048,1.5037698412698406,38.69206601980009,6.795015408771334,70.4,
2025-12-16,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,461.2399999999999,412.427,1160.0,14.0,45.0,9.0,12.0,0,0.0,0.0,0.0,2041.2439999999983,,,4.679288806,15.0,5.0,65.01421903485254,373.0,106.0,52.0,24250.303699999997,52.14865671641792,67.0,173.545,25.0061,3493.9600000000005,0.9756250000000002,16.0,1.0,0.94,15.610000000000005,12.86046511627907,43.0,16.0,11.0,553.0,58.0,2.0,62.0,54.0,116.0,9806.0,2332.0,2661.0,14799.0,3054.0,18960.0,10647.0,,,,,,102.5,2.0,103.0,102.0,205.0,0.0,4.110833333333333,5.266666666666667,0.0,0.0,0.0,0.0,5.586388888888889,-1.4755555555555562,38.1870460415109,13.961610674907021,70.4,-12.400000000000006
2025-12-17,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,170.46300000000005,167.604,1160.0,1.0,45.0,7.0,12.0,0,0.0,0.0,0.0,820.6829999999998,,,2.9858826059999997,1.0,2.0,71.90143251533742,163.0,108.845,59.3269,11719.9335,55.31201388888888,36.0,166.27,17.7296,1991.2324999999996,0.97,11.0,0.99,0.95,10.669999999999998,14.0,19.0,17.0,12.5,266.0,63.0,1.0,63.0,63.0,63.0,,,,0.0,238.0,19492.0,7020.0,,,,,,96.0,1.0,96.0,96.0,96.0,0.0,0.0,5.414444444444444,0.0,0.0,0.0,0.0,4.776071428571428,-4.776071428571428,38.5626404147283,16.749373474160578,68.33333333333333,-5.333333333333329
2025-12-18,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,,,0.1291147519999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,293.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119047619047619,-4.119047619047619,42.23955598770545,,67.0,
2025-12-19,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,1160.0,0.0,45.0,8.0,12.0,0,0.0,0.0,0.0,,,,1.29661075,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3151.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1653571428571428,-3.1653571428571428,43.64071097116361,,68.2,
2025-12-20,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,730.5759999999999,738.781,1160.0,28.0,45.0,13.0,12.0,0,0.0,0.0,0.0,1409.594000000004,0.193381,193.345,5.490074687000001,28.0,3.0,87.89005550847457,236.0,162.0,57.0,20742.0531,38.83765,22.0,71.7768,19.3532,854.4283000000001,0.955,4.0,0.96,0.94,3.82,12.806818181818182,44.0,15.5,11.0,563.5,63.0,1.0,63.0,63.0,63.0,12951.0,1853.0,4514.0,19318.0,180.0,0.0,12057.0,,,,,,104.0,1.0,104.0,104.0,104.0,0.0,5.3661111111111115,0.0,0.0,0.0,0.0,0.0,3.1653571428571428,2.2007539682539687,44.97219649872966,-6.134546498729662,65.5,-2.5
2025-12-21,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,590.7890000000003,583.149,1160.0,10.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2061.8320000000067,,,4.234476647999997,10.0,3.0,80.53879113300493,406.0,136.0,49.0,32698.7492,43.93682,55.0,94.889,17.8534,2416.5251,0.9399999999999996,14.0,0.99,0.92,13.159999999999997,13.984615384615385,65.0,19.0,11.5,909.0,64.0,1.0,64.0,64.0,64.0,12499.0,1584.0,4186.0,18269.0,7838.0,18594.0,9637.0,,,,,,96.0,1.0,96.0,96.0,96.0,0.0,5.074722222222222,5.165,0.0,0.0,0.0,0.0,3.931944444444444,1.1427777777777783,46.130143165396326,-2.193323165396329,64.0,0.0
2025-12-22,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,614.6099999999997,617.627,1160.0,28.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2091.878000000003,,,5.295581556999997,28.0,11.0,73.39156164021162,378.0,121.0,48.0,27742.01029999999,41.36184909090908,55.0,76.5936,17.1863,2274.901699999999,0.9444444444444442,18.0,1.0,0.91,16.999999999999996,13.655555555555557,45.0,16.5,11.0,614.5,,,,,,14023.0,2691.0,8371.0,25085.0,476.0,0.0,11505.0,,,,,,88.0,1.0,88.0,88.0,88.0,0.0,6.968055555555556,0.0,0.0,0.0,0.0,0.0,2.965079365079365,4.002976190476191,47.14444440677564,-5.782595315866558,62.0,
2025-12-23,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,169.329,165.747,1160.0,1.0,45.0,6.0,12.0,0,0.0,0.0,0.0,1137.3680000000004,,,3.2635493609999986,1.0,3.0,63.05678666666665,195.0,88.0,52.0,12296.073399999996,54.36133783783784,37.0,146.349,14.2448,2011.3695,0.9423076923076922,13.0,1.0,0.91,12.249999999999998,12.617647058823527,51.0,26.0,11.0,643.5,59.0,2.0,59.0,59.0,118.0,17041.0,1076.0,8373.0,26490.0,60.0,0.0,7897.0,,,,,,,,,,,0.0,7.358333333333333,0.0,0.0,0.0,0.0,0.0,3.0742460317460316,4.284087301587302,46.319397939243174,8.041939898594663,62.0,-3.0
2025-12-24,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,808.2310000000004,808.797,1160.0,34.0,45.0,14.0,12.0,0,0.0,0.0,0.0,1304.1510000000042,,,7.687807791000002,34.0,7.0,87.54895604395607,182.0,126.0,62.9775,15933.910000000003,51.045204347826086,23.0,151.372,24.8399,1174.0397,0.952,5.0,0.97,0.94,4.76,16.25,4.0,17.0,15.5,65.0,67.0,1.0,67.0,67.0,67.0,,,,0.0,0.0,0.0,17237.0,,,,,,91.5,1.0,91.5,91.5,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5381746031746033,-3.5381746031746033,46.76193416352716,4.283270184298928,62.25,4.75
2025-12-25,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,726.7629999999999,726.866,1160.0,26.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2099.8680000000036,,,7.007987456999997,26.0,34.0,91.62952583333332,360.0,167.0,62.0,32986.6293,38.81011666666665,54.0,101.706,11.2823,2095.7462999999993,0.9335,20.0,0.95,0.91,18.67,13.594827586206897,58.0,19.5,11.0,788.5,64.0,1.0,64.0,64.0,64.0,18985.0,4783.0,6009.0,29777.0,598.0,0.0,15886.0,,,,,,124.0,1.0,124.0,124.0,124.0,0.0,8.27138888888889,0.0,0.0,0.0,0.0,0.0,3.5381746031746033,4.733214285714286,45.908572255314596,-7.098455588647944,63.25,0.75
2025-12-26,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,888.1329999999992,894.089,1160.0,177.0,45.0,12.0,12.0,1,7480.0,0.0,0.0,2114.0090000000087,,,8.578420011000004,179.0,7.0,100.1985124535316,538.0,163.0,57.0,53906.7997,35.53242559322034,59.0,183.183,9.72431,2096.41311,0.924375,16.0,0.97,0.88,14.79,13.43877551020408,49.0,16.0,11.5,658.5,67.0,1.0,67.0,67.0,67.0,19374.0,,8341.0,27715.0,2690.0,0.0,17726.0,,,,,,,,,,,0.0,7.698611111111111,0.0,0.0,0.0,0.0,0.0,4.719801587301587,2.978809523809524,44.72549632387327,-9.193070730652934,63.4,3.6000000000000014
2025-12-27,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,569.0039999999996,562.379,1160.0,102.0,45.0,12.0,12.0,1,5181.0,0.0,0.0,1998.5770000000043,,,6.695052848999994,102.0,11.0,101.92623140794224,277.0,146.0,56.0,28233.5661,36.554341666666666,12.0,69.9571,18.2152,438.6521,0.92,1.0,0.92,0.92,0.92,,,,,,72.0,1.0,72.0,72.0,72.0,,,,0.0,0.0,0.0,14717.0,,,,,,100.5,1.0,100.5,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8196031746031744,-5.8196031746031744,43.41220050520857,-6.857858838541901,64.0,8.0
2025-12-28,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,4383.736000000048,2161.84,1160.0,171.0,45.0,15.0,12.0,12,17883.0,0.0,0.0,2232.861999999852,,,11.549849540999997,255.0,31.0,144.37377280130298,6754.0,183.0,41.0,975100.4615000002,35.60221052631579,19.0,63.8721,15.9696,676.442,0.95,2.0,0.95,0.95,1.9,20.875,4.0,23.5,19.0,83.5,,,,,,,,,0.0,0.0,7474.0,24686.0,,,,,,,,,,,0.0,0.0,2.076111111111111,0.0,0.0,0.0,0.0,5.053015873015873,-5.053015873015873,43.08601360044666,-7.483803074130876,65.5,
2025-12-29,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,741.32,730.808,1160.0,39.0,45.0,14.0,12.0,0,0.0,0.0,0.0,2134.033000000002,,,8.156485749999998,39.0,26.0,81.6644297142857,350.0,125.0,61.0,28582.550399999996,36.20034230769231,52.0,111.499,10.9632,1882.4178,0.923846153846154,13.0,0.94,0.9,12.01,13.957627118644067,59.0,19.0,11.0,823.5,69.0,2.0,71.0,67.0,138.0,15368.0,2451.0,6726.0,24545.0,958.0,0.0,18062.0,,,,,,88.5,2.0,91.0,86.0,177.0,0.0,6.8180555555555555,0.0,0.0,0.0,0.0,0.0,4.328055555555556,2.4899999999999993,41.895355104206054,-5.695012796513744,65.8,3.200000000000003
2025-12-30,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,511.94599999999974,516.999,1160.0,20.0,45.0,12.0,12.0,0,0.0,0.0,0.0,2022.795000000007,,,6.629776266000003,20.0,9.0,85.13953170103095,388.0,142.0,58.0,33034.138300000006,48.52763745454545,55.0,151.036,9.54383,2669.02006,0.928,20.0,0.97,0.88,18.56,13.40625,64.0,19.0,11.0,858.0,75.0,2.0,85.0,65.0,150.0,20211.0,1974.0,8072.0,30257.0,3108.0,0.0,15274.0,,,,,,90.0,1.0,90.0,90.0,90.0,0.0,8.404722222222222,0.0,0.0,0.0,0.0,0.0,4.306626984126984,4.0980952380952385,41.157996992317955,7.369640462227494,66.33333333333333,8.666666666666671
2025-12-31,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,4337.776000000016,2134.69,1160.0,187.0,45.0,13.0,12.0,6,12708.0,0.0,0.0,2170.3329999997154,,,3.986086591,289.0,10.0,122.8433317825405,7652.0,141.0,52.6059,939997.1748,51.81902727272727,55.0,115.917,11.4099,2850.0465,0.963529411764706,17.0,0.99,0.91,16.380000000000003,12.209090909090907,55.0,18.5,8.5,671.5,57.0,1.0,57.0,57.0,57.0,12233.0,2332.0,4993.0,19558.0,658.0,8430.0,9496.0,,,,,,97.5,1.0,97.5,97.5,97.5,0.0,5.432777777777778,2.341666666666667,0.0,0.0,0.0,0.0,4.456111111111111,0.9766666666666666,40.324611223276186,11.494416049451083,69.0,-12.0
2026-01-01,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1662.089999999998,1659.58,1160.0,141.0,45.0,11.0,12.0,1,7344.0,0.0,0.0,2081.443999999799,,,4.423569193,141.0,11.0,137.03664296534018,7790.0,159.0,61.0,1067515.4487,45.318728571428565,28.0,160.455,17.2701,1268.9244,0.9655555555555556,9.0,0.99,0.95,8.69,15.137931034482758,29.0,27.5,13.0,439.0,67.0,1.0,67.0,67.0,67.0,,,,0.0,120.0,19672.0,9923.0,,,,,,84.5,1.0,84.5,84.5,84.5,0.0,0.0,5.464444444444444,0.0,0.0,0.0,0.0,5.232222222222222,-5.232222222222222,40.43515735540492,4.883571216023647,67.33333333333333,-0.3333333333333286
2026-01-02,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,545.062,545.879,1160.0,9.0,45.0,18.0,12.0,0,0.0,0.0,0.0,2154.6380000000004,,,3.259683973000001,9.0,7.0,69.6680236111111,360.0,103.0,54.0,25080.488499999996,55.7865125,64.0,105.852,21.5287,3570.3368,0.9485714285714286,14.0,1.0,0.91,13.28,14.54,25.0,17.5,12.0,363.5,61.0,1.0,61.0,61.0,61.0,,,,0.0,0.0,0.0,7513.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.050595238095238,-4.050595238095238,41.3649590560852,14.421553443914803,67.83333333333333,-6.833333333333329
2026-01-03,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,289.6080000000001,290.924,1160.0,11.0,45.0,8.0,12.0,0,0.0,0.0,0.0,1952.630000000001,,,4.099550560000002,11.0,15.0,78.8430357142857,364.0,128.0,49.0,28698.86499999999,57.77205312499999,64.0,272.087,13.7987,3697.411399999999,0.9329166666666668,24.0,0.99,0.9,22.39,12.787878787878787,66.0,17.0,10.5,844.0,64.0,1.0,64.0,64.0,64.0,19911.0,1614.0,12050.0,33575.0,898.0,0.0,9474.0,,,,,,110.0,1.0,110.0,110.0,110.0,0.0,9.32638888888889,0.0,0.0,0.0,0.0,0.0,2.95079365079365,6.375595238095239,44.258400042768,13.51365308223199,66.83333333333333,-2.8333333333333286
2026-01-04,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,373.34099999999984,371.838,1160.0,9.0,45.0,10.0,12.0,0,0.0,0.0,0.0,1986.0150000000012,,,2.595743782999999,9.0,4.0,74.29988441247005,417.0,124.0,53.0,30983.05180000001,52.26568815789476,76.0,192.927,16.6143,3972.1923000000015,0.9648000000000002,25.0,1.0,0.91,24.120000000000005,13.263157894736842,76.0,18.5,9.5,1008.0,59.0,1.0,59.0,59.0,59.0,15965.0,3947.0,5262.0,25174.0,778.0,0.0,5959.0,,,,,,110.0,1.0,110.0,110.0,110.0,0.0,6.9927777777777775,0.0,0.0,0.0,0.0,0.0,4.283134920634921,2.709642857142857,47.28950167967277,4.97618647822199,65.5,-6.5
2026-01-05,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,291.65200000000004,380.081,1160.0,13.0,45.0,11.0,12.0,0,0.0,0.0,0.0,1981.741000000001,,,4.545429392000002,8.0,3.0,69.55292127659574,282.0,106.0,49.0,19613.923799999997,49.36398200000001,50.0,90.9787,22.0594,2468.1991000000003,0.937142857142857,14.0,0.96,0.9,13.12,13.133333333333333,45.0,15.0,10.5,591.0,,,,,,16024.0,239.0,8162.0,24425.0,600.0,0.0,10420.0,,,,,,,,,,,0.0,6.784722222222222,0.0,0.0,0.0,0.0,0.0,5.282103174603174,1.5026190476190484,49.669998484184056,-0.3060164841840489,64.57142857142857,
2026-01-06,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,651.249,529.267,1160.0,26.0,45.0,10.0,12.0,0,0.0,0.0,0.0,2114.5660000000016,,,5.595613906,31.0,10.0,74.26816475770929,454.0,126.0,55.0,33717.746800000015,49.29967571428571,70.0,99.8638,22.6273,3450.9773,0.9760869565217388,23.0,1.0,0.93,22.449999999999996,14.24074074074074,54.0,17.5,11.5,769.0,59.5,2.0,60.0,59.0,119.0,9061.0,2092.0,4066.0,15219.0,178.0,0.0,11791.0,,,,,,99.5,2.0,120.5,78.5,199.0,0.0,4.2275,0.0,0.0,0.0,0.0,0.0,5.27734126984127,-1.04984126984127,51.55051844022801,-2.2508427259422987,63.833333333333336,-4.333333333333336
2026-01-07,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,2294.4180000000065,1219.85,1160.0,78.0,45.0,9.0,12.0,3,7297.0,0.0,0.0,1941.2309999998745,,,1.908920927,123.0,2.0,122.87297697620872,1303.0,171.0,53.0,160103.48899999997,46.83658303797469,79.0,167.594,9.72736,3700.09006,0.9665384615384612,26.0,0.98,0.94,25.129999999999995,11.886363636363637,88.0,16.5,9.0,1046.0,64.0,2.0,70.0,58.0,128.0,18866.0,4097.0,8789.0,31752.0,300.0,9808.0,4480.0,,,,,,,,,,,0.0,8.82,2.7244444444444444,0.0,0.0,0.0,0.0,4.680595238095238,4.139404761904762,51.660809620190896,-4.824226582216205,61.25,2.75
2026-01-08,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1529.1759999999977,978.778,1160.0,84.0,45.0,11.0,12.0,1,3837.0,0.0,0.0,2029.7660000000303,,,4.413259956999998,85.0,11.0,117.294573128945,1109.0,169.0,68.0,130079.6816,31.61051449275362,69.0,108.099,12.7212,2181.1254999999996,0.9594736842105264,19.0,0.98,0.94,18.23,13.21641791044776,67.0,18.0,10.5,885.5,72.0,1.0,72.0,72.0,72.0,10196.0,1762.0,3947.0,15905.0,24634.0,11062.0,10080.0,,,,,,97.0,1.0,97.0,97.0,97.0,0.0,4.418055555555555,3.0727777777777776,0.0,0.0,0.0,0.0,5.164484126984127,-0.7464285714285719,50.949031872369105,-19.338517379615485,62.416666666666664,9.583333333333336
2026-01-09,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,447.08299999999986,477.884,1160.0,22.0,45.0,14.0,12.0,0,0.0,0.0,0.0,2013.6560000000004,,,4.233203924999999,21.0,19.0,76.32026069868994,229.0,113.0,60.0,17477.339699999997,50.4572027027027,37.0,119.562,25.1582,1866.9165,0.9714285714285716,7.0,1.0,0.94,6.800000000000001,,,,,,63.0,1.0,63.0,63.0,63.0,,,,0.0,0.0,0.0,9746.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79563492063492,-5.79563492063492,48.99071557541554,1.4664871272871594,63.25,-0.25
2026-01-10,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,661.0529999999998,671.799,1160.0,37.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2084.6320000000032,,,4.863463802999998,36.0,4.0,72.76329559228647,363.0,163.0,52.4367,26413.076299999982,52.2176,71.0,193.542,20.9136,3707.4496,0.9433333333333332,18.0,0.98,0.91,16.979999999999997,11.702702702702704,74.0,17.0,8.0,866.0,61.0,1.0,61.0,61.0,61.0,22872.0,2541.0,12648.0,38061.0,10228.0,0.0,10218.0,,,,,,96.5,1.0,96.5,96.5,96.5,0.0,10.5725,0.0,0.0,0.0,0.0,0.0,5.79563492063492,4.77686507936508,48.22938560437307,3.988214395626926,63.583333333333336,-2.5833333333333357
